video_id,comment_id,text,author,likes,time,reply_count,cleaned_comment
SH9Mz-Ssd7A,UgzDmpIVIFzpJrNsM4R4AaABAg,Namkin hyy kya,@travellershiva,0,4 years ago,False,namkin hyy kya
SH9Mz-Ssd7A,UgyA0t8EGiEhpOLCRvx4AaABAg,Haldiram products are very quality and good we love Haldiram s products from telangana,@sravanthirupuram6667,0,4 years ago,False,haldiram products quality good love haldiram products telangana
SH9Mz-Ssd7A,UgzsTdIrOhybzDfiXad4AaABAg,Nice,@Netofindia91,0,4 years ago,False,nice
SH9Mz-Ssd7A,UgzkB-_7I1hiKLEpKIN4AaABAg,"Gr8 initaitive by Haldiram..

Congratulations on opening your new outlet in nandanwan Nagpur.",@tiwarianant92,11,4 years ago,False,gr initaitive haldiram congratulations opening new outlet nandanwan nagpur
SH9Mz-Ssd7A,UgwsK2rX7ZrxFVVlmxJ4AaABAg,"Gr8 initaitive by Haldiram..

Congratulations on opening your new outlet in nandanwan Nagpur.",@tiwarianant92,4,4 years ago,False,gr initaitive haldiram congratulations opening new outlet nandanwan nagpur
SH9Mz-Ssd7A,UgxSxZGC-foJcp2VxeR4AaABAg,"Gr8 initaitive by Haldiram..

Congratulations on opening your new outlet in nandanwan Nagpur.",@tiwarianant92,8,4 years ago,False,gr initaitive haldiram congratulations opening new outlet nandanwan nagpur
SH9Mz-Ssd7A,Ugx_Tv9Y8ZEbJq8zGeR4AaABAg,Haldiram nagpur ki famous company h uske baad bhi nagpur ke railway station me haldiram ki product nai milti....why is this sooo??,@ambikeshsahu6107,0,4 years ago,False,haldiram nagpur ki famous company h uske baad bhi nagpur ke railway station haldiram ki product nai miltiwhy sooo
SH9Mz-Ssd7A,UgyrNN-gx0Dh8iY8wmd4AaABAg,"During this pandemic time I am eating Haldirams only 
Trusting them for purity & maintaining standards
Now watching this makes me happy",@ksmahesh,48,4 years ago,False,pandemic time eating haldirams trusting purity maintaining standards watching makes happy
SH9Mz-Ssd7A,UgzaFQieT5ngUlQaAON4AaABAg,Spray ing also not in correct way just for  acting  just. For video,@sridharkaruturi227,0,4 years ago,False,spray ing also correct way acting video
SH9Mz-Ssd7A,UgyOEgdgbypEyGmg-xR4AaABAg,"Love you Haldiram
Me jaha bhi jati hu ,log mujhe puchte hi hai Haldiram santra barfi nh layi kya
Nagp ki santra barfi and haldiram hamesha famous rahega...
Great job keep it up 
And thank you so much....",@pritibajad8321,18,4 years ago,False,love haldiram jaha bhi jati hu log mujhe puchte hi hai haldiram santra barfi nh layi kya nagp ki santra barfi haldiram hamesha famous rahega great job keep thank much
SH9Mz-Ssd7A,UgyScsKW0Fv_pGhiteR4AaABAg,The best part is that haldiram doesn't provide merchandise to many people like Agarwal sweet do Only few haldiram sweets shop are there in Delhi,@sayeed6290,1,4 years ago (edited),False,best part haldiram doesnt provide merchandise many people like agarwal sweet haldiram sweets shop delhi
SH9Mz-Ssd7A,Ugw-5VpBddQH6CzNtM54AaABAg,Very ordinary quality food items. Only marketing.,@ajde69,1,4 years ago,False,ordinary quality food items marketing
SH9Mz-Ssd7A,UgzmsQQWtw93it0Nwrl4AaABAg,"For me .....haldiram ....
Aagar covid 19 ni bhi aata so mujhe pata hai close ur eyes and trust haldi ram ....
Haa india wale ko samjney k liye video banana padta hai par ur loyal frm starting so aapko safaie dene ki jarurat hi ni hai haldiram is not a name its a eyes close trustlys BRAND no words for u god bless haldiram fmly......love u all 😊😊😊",@shalani8224,5,4 years ago,False,haldiram aagar covid ni bhi aata mujhe pata hai close ur eyes trust haldi ram haa india wale ko samjney k liye video banana padta hai par ur loyal frm starting aapko safaie dene ki jarurat hi ni hai haldiram name eyes close trustlys brand words u god bless haldiram fmlylove u
SH9Mz-Ssd7A,UgwOilJnzefd4bFQG654AaABAg,All products are very tasty,@JP_Investment,0,4 years ago,False,products tasty
SH9Mz-Ssd7A,UgyVMrutIJXg6FzaMAp4AaABAg.9F24d09Vo9L9IS4kpK2HJk,Telugus ya hyderabad,@freddiemercurybulsara3876,0,4 years ago,True,telugus ya hyderabad
SH9Mz-Ssd7A,UgzkB-_7I1hiKLEpKIN4AaABAg.9F19IP42RPd9F5yXVGGEp9,"In nandanwan where it is open..
Near kiriti hotel or tvs showroom",@MrGitesh009,0,4 years ago,True,nandanwan open near kiriti hotel tvs showroom
SH9Mz-Ssd7A,UgzkB-_7I1hiKLEpKIN4AaABAg.9F19IP42RPd9FgQgIblVBT, @MrGitesh009  opposite seven star hospital,@madurabanode7949,0,4 years ago,True,opposite seven star hospital
SH9Mz-Ssd7A,UgyrNN-gx0Dh8iY8wmd4AaABAg.9F12764jQR_9F3nuacnsLT,Voe vow beautiful,@yograjdube5706,0,4 years ago,True,voe vow beautiful
SH9Mz-Ssd7A,UgyrNN-gx0Dh8iY8wmd4AaABAg.9F12764jQR_9FPx_y587xS, @chandanvlogchannel4764   ! 3,@nnikita4447,0,4 years ago,True,
SH9Mz-Ssd7A,UgyrNN-gx0Dh8iY8wmd4AaABAg.9F12764jQR_9FPxairtwLh, @chandanvlogchannel4764  dry,@nnikita4447,0,4 years ago,True,dry
SH9Mz-Ssd7A,UgyOEgdgbypEyGmg-xR4AaABAg.9F0hWbJLN4P9ML0ilSTaO6,Hi,@sheikhsakib4084,0,4 years ago,True,hi
SH9Mz-Ssd7A,UgyOEgdgbypEyGmg-xR4AaABAg.9F0hWbJLN4P9NYsbirCb1s,Are u from Nagpur?,@chiranjitpal9067,0,4 years ago,True,u nagpur
SH9Mz-Ssd7A,UgxT628CZIFJM99lfsR4AaABAg,"Saab bakwas hai haldiram ka , sab dikhawa h bhai log",@chetanthaware3493,1,4 years ago,False,saab bakwas hai haldiram ka sab dikhawa h bhai log
SH9Mz-Ssd7A,UgyUrZBIH0HSySRedu14AaABAg,Nice products,@ajitkhabale1993,0,4 years ago,False,nice products
SH9Mz-Ssd7A,UgzdkCPwP98y6PNElDp4AaABAg,No. 1 food brand in India,@happiness4ever1994,0,4 years ago,False,food brand india
SH9Mz-Ssd7A,UgwGwziZ19gLj03LQ2N4AaABAg,Rapa parents,@mohanpanigrahi6547,0,4 years ago,False,rapa parents
SH9Mz-Ssd7A,UgwgM-0Hfe0v6YU8v794AaABAg,Sir I am Hyderabad can I get dealership of halidram products,@ayyappaenterprise3072,0,4 years ago,False,sir hyderabad get dealership halidram products
SH9Mz-Ssd7A,Ugyw3dE1AuUMb0_EQT14AaABAg,"The temperature on the food delivery package was randomly written by the packing guy, saw this straight from my eyes and this happened in Manish Nagar branch",@iamtacit,0,4 years ago,False,temperature food delivery package randomly written packing guy saw straight eyes happened manish nagar branch
SH9Mz-Ssd7A,UgwL6g3_mbLjQ1Os7ch4AaABAg,Good job haldiram😄,@aakankshatipras3354,0,4 years ago,False,good job haldiram
SH9Mz-Ssd7A,UgzVBCv2O-sWTD5B-2d4AaABAg,"I heard haldiram has halal certificate, how come a halal certified company capable of senitised and clean?",@vickrum_whiskey,1,4 years ago,False,heard haldiram halal certificate come halal certified company capable senitised clean
SH9Mz-Ssd7A,Ugy8vuC8Cck-LcT8jiB4AaABAg,Haldiram noddals 🤤🤤🤤🤤🤤🤤,@r2travalvideos262,1,4 years ago,False,haldiram noddals
SH9Mz-Ssd7A,UgxSj7NLnshW7URqtbR4AaABAg,Wow nice vedio i prefer haldiram,@sushmaashwinkumarpoojari6988,0,4 years ago,False,wow nice vedio prefer haldiram
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg,"Company का नाम हिंदी और video अंग्रेजी में 
वा बहोत अच्छे।",@littletv8408,30,4 years ago,False,company का नाम हिंदी और video अंग्रेजी में वा बहोत अच्छे।
SH9Mz-Ssd7A,Ugys3gKyma58jEelo0B4AaABAg,"Hmare liye h koi post 
12th non medical 
Graduation BCA in computer application
Plz contect me 9996821212",@Hisarfanclub121,0,4 years ago (edited),False,hmare liye h koi post th non medical graduation bca computer application plz contect
SH9Mz-Ssd7A,UgxO3VtTJpU6RflQ_zJ4AaABAg,"I love haldiram's products.
No one can beat Haldirams Soan Papdi & Soan Cakes....",@rajeshbirje8968,41,4 years ago,False,love haldirams products one beat haldirams soan papdi soan cakes
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg,I am from Nagpur.. Seeing this make me very happy 😊😊,@aniketwashimkar22,56,4 years ago,False,nagpur seeing make happy
SH9Mz-Ssd7A,UgypbSlfDaNyuRzQLHp4AaABAg,Big food company,@ravikohale2233,3,4 years ago,False,big food company
SH9Mz-Ssd7A,UgwV8y7rk29VKNWE-MN4AaABAg,All products are very testy,@prasadkamble8651,6,4 years ago,False,products testy
SH9Mz-Ssd7A,UgyPd-VxwVPk0BskzlN4AaABAg,I would like to join Haldiram,@gopalsahare3074,0,4 years ago,False,would like join haldiram
SH9Mz-Ssd7A,UgzyIUAWPEYSFnsVxSp4AaABAg,ಡಿಸ್ಟ್ರಿಬ್ಯೂಟರ್  ಉತ್ತರ ಕನ್ನಡ ಜಿಲ್ಲೆಯಲ್ಲಿ ಭಟ್ಕಳದಲ್ಲಿ,@chandrukoni205,0,4 years ago,False,ಡಿಸ್ಟ್ರಿಬ್ಯೂಟರ್ ಉತ್ತರ ಕನ್ನಡ ಜಿಲ್ಲೆಯಲ್ಲಿ ಭಟ್ಕಳದಲ್ಲಿ
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg,"Superb, I'm from bikaner, home station of haldiram.",@shivshankarmodi2011,2,4 years ago,False,superb im bikaner home station haldiram
SH9Mz-Ssd7A,Ugz_5vK-ZHOQtB7fSBx4AaABAg,Suparrrrr,@vinodkandpal1169,0,4 years ago,False,suparrrrr
SH9Mz-Ssd7A,Ugyw3dE1AuUMb0_EQT14AaABAg.9F-6k-B-hb99F-bFF3ZYf9,so what happened ??,@anilsoni5128,0,4 years ago,True,happened
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F0tAvoivB7,"Marathi madhe pahije hota video
Barobar na?",@vanshganvir6958,6,4 years ago,True,marathi madhe pahije hota video barobar na
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F1_s3JNmRy,It is global brand,@prakashvaswani8616,2,4 years ago,True,global brand
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F1eQJuJKOc, @vanshganvir6958  बरोबर भावा..❤️✊,@nishantb17,3,4 years ago,True,बरोबर भावा
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F22yI5HA-r, @prakashvaswani8616 ..  B,@saleemjavedmohammad9998,0,4 years ago,True,b
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F62iqulvuR,Hadirams India K bahar Bhi hai bro.,@Tushiet,1,4 years ago,True,hadirams india k bahar bhi hai bro
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F6uKbW8l9z, @prakashvaswani8616  noooo,@me.legend2555,0,4 years ago,True,noooo
SH9Mz-Ssd7A,UgzNYVh6mytj53bJUxR4AaABAg.9EzUCiDEL5i9F9PNS9LpsP,"They have international customers bro, don't fill negative thoughts in every case.",@svmanoj166,2,4 years ago,True,international customers bro dont fill negative thoughts every case
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F-48QESV9L,Ya i am also from nagpur,@saziyakhureshi4401,2,4 years ago,True,ya also nagpur
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F0lb9vc9Tk, @saziyakhureshi4401 😊😊,@aniketwashimkar22,4,4 years ago,True,
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F0t6SirBKk,Bhau tu kuthe rahto?,@vanshganvir6958,5,4 years ago,True,bhau tu kuthe rahto
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F1As6x-3t4, @saziyakhureshi4401  me too,@shahrukhsheikh7863,2,4 years ago,True,
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F1F3VEoRD3, @shahrukhsheikh7863  😊😊😉,@saziyakhureshi4401,3,4 years ago,True,
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F3EtILAQ1a,I am also from Nagpur,@sanatvenkatesh6530,4,4 years ago,True,also nagpur
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9F3_boE5Lf2, @shahrukhsheikh7863  I am also,@VishalSingh-rx4tg,3,4 years ago,True,also
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9FBewc_oXAC,"Aapka logo ka nagpur...uffff..
Bhut dhagg log h...few ppl..not all..🤯🤯",@mishkhan.2854,1,4 years ago,True,aapka logo ka nagpuruffff bhut dhagg log hfew pplnot
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9FBhOGaOvJX, @mishkhan.2854  pehle dhang se likhna sikh jao fir dusro pe comment karna 😂😂,@aniketwashimkar22,6,4 years ago,True,pehle dhang se likhna sikh jao fir dusro pe comment karna
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9FBjyt7RQGF, @aniketwashimkar22  .....acha...hm tho bhut jahil hai...aap bhut padhe likhe ho..,@mishkhan.2854,2,4 years ago,True,achahm tho bhut jahil haiaap bhut padhe likhe ho
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9OZmRjue5Ud,Mi wadsa ch ahe mh33,@ankitshende0411,0,4 years ago,True,mi wadsa ch ahe mh
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9RUICJvVik3,Aise kush horah hai jaise teri company hai,@ganjaboi7540,0,3 years ago,True,aise kush horah hai jaise teri company hai
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9SNaZtuahY1,"If Haldiram company is using HALAL Certificate; I will not buy your products.
Boycott Halal certified Haldiram..",@AgniveshArya,0,3 years ago,True,haldiram company using halal certificate buy products boycott halal certified haldiram
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9SvOIncbNqI, @aniketwashimkar22  ×,@saravanababusaravanababu8609,0,3 years ago,True,×
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9SwJSPQsg9Q," @aniketwashimkar22 66hhhhhhhhhhhhnnnnnnn. R    jnm okie
👌 7uuyuûy",@narayanmeenakalasuanarayan3433,0,3 years ago,True,hhhhhhhhhhhhnnnnnnn r jnm okie uuyuûy
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9TBLMixJVlZ, @saziyakhureshi4401  999,@pskapoor650,0,3 years ago,True,
SH9Mz-Ssd7A,UgwhU5XGeXNxmxbqd5Z4AaABAg.9ExTPLTdibs9TBLMtpBoTP, @saziyakhureshi4401  999,@pskapoor650,0,3 years ago,True,
SH9Mz-Ssd7A,UgzyIUAWPEYSFnsVxSp4AaABAg.9Ev7hOuiErD9Ex3_Mlf8xb,ये मलयालम में क्या लिखा है आपने इसका हिंदी या अंग्रेजी अनुवाद भी सेंड कराे।,@shivshankarmodi2011,0,4 years ago,True,ये मलयालम में क्या लिखा है आपने इसका हिंदी या अंग्रेजी अनुवाद भी सेंड कराे।
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9EvjBSaKWh0,Home station is NAGPUR,@jadeja5356,3,4 years ago,True,home station nagpur
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9EwpaWNkCS3,Nagpur is home station,@vivekprajapati1258,2,4 years ago,True,nagpur home station
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9EwqorgT_ar,"भाई साहब बेसिकली यह परिवार बीकानेर से की है, व्यापार पूरी दुनिया में है हमें गर्व है इस परिवार पर, यहां पर हल्दिराम भुजिया वाला के नाम से इनकी दुकान है इनके नाम से हार्ट का अस्पताल है। बीकाजी भी इन्हीं की फर्म है।",@shivshankarmodi2011,1,4 years ago,True,भाई साहब बेसिकली यह परिवार बीकानेर से की है व्यापार पूरी दुनिया में है हमें गर्व है इस परिवार पर यहां पर हल्दिराम भुजिया वाला के नाम से इनकी दुकान है इनके नाम से हार्ट का अस्पताल है। बीकाजी भी इन्हीं की फर्म है।
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9Ex1eoMkz0f, @shivshankarmodi2011  Packet pe Haldiram Bikaner kyu nahi likhte fir ? Haldiram Nagpur hi likha hota hai.,@KrunalTV,2,4 years ago,True,packet pe haldiram bikaner kyu nahi likhte fir haldiram nagpur hi likha hota hai
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9ExJgoqgXvu,Home town of HALDIRAM IS NAGPUR..sir,@chaitalijoshi7653,1,4 years ago,True,home town haldiram nagpursir
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9ExUzbtt_Uf,Ok thanku sir. You are  great.,@shivshankarmodi2011,0,4 years ago,True,ok thanku sir great
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9F1DBnJvGex,No guys shiv Shankar Modi is right it started somewhere in Rajasthan after that it came to Nagpur and took off!,@saffannagani5723,0,4 years ago,True,guys shiv shankar modi right started somewhere rajasthan came nagpur took
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9F1EWvZtRBN, @saffannagani5723  No he is incorrect. He may have started from there but due to family dispute he was asked to leave. Whatever name and fame he achieved was in Nagpur which the owner accepts and Writes Haldiram Nagpur on the package.,@KrunalTV,0,4 years ago,True,incorrect may started due family dispute asked leave whatever name fame achieved nagpur owner accepts writes haldiram nagpur package
SH9Mz-Ssd7A,UgyZqdVH1j41tZmiWSN4AaABAg.9Ev0sKvtQ8z9F1q92iIEk4,"चाहे कुछ भी हाे भाई साहब, इनकी शुरूआत बीकानेर से ही है, इस बात को हम नकार नहीं सकते।",@shivshankarmodi2011,0,4 years ago,True,चाहे कुछ भी हाे भाई साहब इनकी शुरूआत बीकानेर से ही है इस बात को हम नकार नहीं सकते।
SH9Mz-Ssd7A,UgyZE25k0JQkRkPOCS94AaABAg,I Am job search wearhous Store operations management manefactring company plant inword outword invantree Management manpower to SAP consultant MRN GRN PO NRGP RGP FG FIFO LIFO FMCG Food Goods,@hirdeshsharma7188,0,4 years ago,False,job search wearhous store operations management manefactring company plant inword outword invantree management manpower sap consultant mrn grn po nrgp rgp fg fifo lifo fmcg food goods
SH9Mz-Ssd7A,UgxKT1YxeN61ajvbhM14AaABAg,Very good,@tapaskumarsingha9619,0,4 years ago,False,good
SH9Mz-Ssd7A,UgyapepVUtzSr0tES_N4AaABAg,Nice,@tapaskumarsingha9619,0,4 years ago,False,nice
SH9Mz-Ssd7A,UgwQ4-0vrHXFOPDURP54AaABAg,Ayaj gagi job c no 7521892771,@ayajbarich.masjidgaji4077,0,4 years ago,False,ayaj gagi job c
SH9Mz-Ssd7A,UgyGhZxrlDbdGuZbM3d4AaABAg,Best Haldiram,@harshkoli7077,0,4 years ago,False,best haldiram
SH9Mz-Ssd7A,UgzGVUj0Req8Kf6D9n94AaABAg,Very good,@sureshbhawani757,0,4 years ago,False,good
SH9Mz-Ssd7A,UgyVobxsVoDxhJTLZ0p4AaABAg,Yha job k liye Qualification ky chahiye ??,@shazia2461,3,4 years ago,False,yha job k liye qualification ky chahiye
SH9Mz-Ssd7A,UgxG73hAIKb3nAK6mel4AaABAg,6395256885,@ajazmansoori4646,0,4 years ago,False,
SH9Mz-Ssd7A,Ugw519G9401APGVSgxN4AaABAg,"Distribute ship milegi  karad dist satara 
Num milegaa marketing manager ka",@yogeshpawar9998,1,4 years ago,False,distribute ship milegi karad dist satara num milegaa marketing manager ka
SH9Mz-Ssd7A,UgwBBzI4Tigsz5KZ8VV4AaABAg,Haldirams number one in India I have also using in my shop all  namkeens,@Asgarking602,4,4 years ago,False,haldirams number one india also using shop namkeens
SH9Mz-Ssd7A,Ugx_mQ93CSN0x80zMQZ4AaABAg,Distributorship chiyee,@jaimomajigroup4110,0,4 years ago,False,distributorship chiyee
SH9Mz-Ssd7A,UgzO1wsDHr2c1C09Fmp4AaABAg,Its haldiram advt  program,@RS-uv2ql,0,4 years ago,False,haldiram advt program
SH9Mz-Ssd7A,UgyA7XEIMKuq6Q8HNhR4AaABAg,Job milegi sir BA 1ST year,@NarendraSingh-ql9xu,1,4 years ago,False,job milegi sir ba st year
SH9Mz-Ssd7A,UgzEt6MiIWrllmTTOol4AaABAg,Jnbbbv.      Zzzzx zoo,@padmarajmuthuswamy8991,0,4 years ago,False,jnbbbv zzzzx zoo
SH9Mz-Ssd7A,UgyqOVaQAxyTWNkTzoV4AaABAg,Kya hame job milega from Bihar,@rjhairdesigner9006,1,4 years ago,False,kya hame job milega bihar
SH9Mz-Ssd7A,Ugw2fyWYiZrtRls-Ur14AaABAg,Great,@subraysubbu6578,1,4 years ago,False,great
SH9Mz-Ssd7A,UgzmIsp5nV0BGLxU9Gp4AaABAg,Haldiram started in Bikaner,@Shahanshah.Shahin,1,4 years ago,False,haldiram started bikaner
SH9Mz-Ssd7A,UgzneHsS2w5M4ZXPf7Z4AaABAg,Job chiey 12 th pas,@mahendrasahu3030,1,4 years ago,False,job chiey th pas
SH9Mz-Ssd7A,UgzPB-CRlQL87cDKDi94AaABAg,Haldiram👌👌👌,@raviliker,0,4 years ago,False,haldiram
SH9Mz-Ssd7A,UgwQ4-0vrHXFOPDURP54AaABAg.9Et2Vu4r7WW9EtByx612R6,Great,@krishnachandawar6926,0,4 years ago,True,great
SH9Mz-Ssd7A,UgyVobxsVoDxhJTLZ0p4AaABAg.9ErZCrx_9ay9Ev8Jd2B71s,Nothing,@jitendrachoudhary9606,1,4 years ago,True,nothing
SH9Mz-Ssd7A,UgyVobxsVoDxhJTLZ0p4AaABAg.9ErZCrx_9ay9Exxmow9UZd,Only Rajasthan people get more importance here.,@aamirkhankhansaab7954,1,4 years ago,True,rajasthan people get importance
SH9Mz-Ssd7A,UgyVobxsVoDxhJTLZ0p4AaABAg.9ErZCrx_9ay9ExyjoDw8-Q, @aamirkhankhansaab7954  aise Q ?,@shazia2461,0,4 years ago,True,aise q
SH9Mz-Ssd7A,UgyVobxsVoDxhJTLZ0p4AaABAg.9ErZCrx_9ay9Ey-DRYX2Xx,Aap job ke liye apply krke dekho.. kyo ki aap kitchen specialist malum pdti ho. Aur zyada kuch main nhi jaanta..,@aamirkhankhansaab7954,0,4 years ago,True,aap job ke liye apply krke dekho kyo ki aap kitchen specialist malum pdti ho aur zyada kuch main nhi jaanta
SH9Mz-Ssd7A,UgyA7XEIMKuq6Q8HNhR4AaABAg.9ENyLFPtF4L9Ev8Qb16Ihr,Of course,@jitendrachoudhary9606,0,4 years ago,True,course
SH9Mz-Ssd7A,UgyqOVaQAxyTWNkTzoV4AaABAg.9D_kBqgGZWs9Ev8T1fWarE,Of course,@jitendrachoudhary9606,0,4 years ago,True,course
SH9Mz-Ssd7A,UgzmIsp5nV0BGLxU9Gp4AaABAg.9DEMg0DjWg79Ev111XIe8z,मै भी बीकानेर से ही आप सही कह रहे हैं इनकी शुरूआत बीकानेर से ही है।,@shivshankarmodi2011,0,4 years ago,True,मै भी बीकानेर से ही आप सही कह रहे हैं इनकी शुरूआत बीकानेर से ही है।
KBJbUNJ8-Dk,UgzPkKlCXJWtyCv5sUt4AaABAg,Kia karachi mai koi brach hai yahan kasy buy kre ye sb,@AnasAhmed._.,0,10 months ago,False,kia karachi mai koi brach hai yahan kasy buy kre ye sb
KBJbUNJ8-Dk,Ugz_VyInnSPhsJG3uG14AaABAg,Hi sir my name is Komal from a small village in maharastra me and my family have started a very small handgrinded original spices bussiness with indias most affordable rates so if possible can u plzz give a geniuen review❤,@komalfood12,1,1 year ago,False,hi sir name komal small village maharastra family started small handgrinded original spices bussiness indias affordable rates possible u plzz give geniuen review
KBJbUNJ8-Dk,Ugw4S80uS-HX2SaDPFR4AaABAg,Thanks for ruining haldiram snack experience.,@tharanisomachandran7109,3,1 year ago,False,thanks ruining haldiram snack experience
KBJbUNJ8-Dk,UgxJwmiIgJ_kaVzIK3x4AaABAg,https://youtu.be/a9sABEaXovc?si=ulqYKHV7Q358IeXF,@sumeetwagh9047,0,1 year ago,False,
KBJbUNJ8-Dk,UgzdmB95EvzZFtG4Lg94AaABAg,Aloo bhujia,@sehrulbashirrrr,1,2 years ago,False,aloo bhujia
KBJbUNJ8-Dk,UgwQywxqx-BgUAzuCcZ4AaABAg,Super...,@nasirhabib9221,1,2 years ago,False,super
KBJbUNJ8-Dk,Ugzodf0fKkQuhiVj4zR4AaABAg,🔥🔥🔥,@rizwanwar434,1,2 years ago,False,
KBJbUNJ8-Dk,Ugyl50k4rGQf1V4GdiJ4AaABAg,Looks great but mere bagair😔,@farhanahayat7943,1,2 years ago,False,looks great mere bagair
KBJbUNJ8-Dk,UgzPkKlCXJWtyCv5sUt4AaABAg.A7vVkl40av8A7xK58EGyC0,No information,@War4uTv,0,10 months ago,True,information
KBJbUNJ8-Dk,Ugz_VyInnSPhsJG3uG14AaABAg.9xDtY0jIIktA4I8puR9o4r,❤️❤️❤️❤️,@War4uTv,0,1 year ago,True,
KBJbUNJ8-Dk,Ugw4S80uS-HX2SaDPFR4AaABAg.9wPBW54s5GkA7A3bSdEt6F,U r welcome,@War4uTv,0,11 months ago,True,u r welcome
KBJbUNJ8-Dk,Ugw4S80uS-HX2SaDPFR4AaABAg.9wPBW54s5GkA8hvygqa4ON,😂😂😂😂🙈,@NavinBasnetTarku555,0,10 months ago,True,
KBJbUNJ8-Dk,UgzdmB95EvzZFtG4Lg94AaABAg.9lzb-LaVZ_H9lzbcV-Dt1h,❤️❤️❤️❤️,@War4uTv,0,2 years ago,True,
KBJbUNJ8-Dk,UgwQywxqx-BgUAzuCcZ4AaABAg.9lzHrj0Z1F99lzMO6kEI75,Thanks,@War4uTv,0,2 years ago,True,thanks
KBJbUNJ8-Dk,Ugzodf0fKkQuhiVj4zR4AaABAg.9lzH6P0KGgY9lzMPd4Io6I,😊😊😊😊,@War4uTv,0,2 years ago,True,
KBJbUNJ8-Dk,Ugyl50k4rGQf1V4GdiJ4AaABAg.9lzCJA_Hqgn9lzMNJ3dIee,🙏🙏🙏,@War4uTv,0,2 years ago,True,
GPxwFNp5ZUw,Ugz-TWK1UfKrzPsfFrl4AaABAg,Enjoy 🎉,@SandeepKumar-x7x1h,0,1 month ago,False,enjoy
GPxwFNp5ZUw,UgxINzQ_BdRVnHTfVHp4AaABAg,Please Contacts No. Haldiram,@KailashSharma-vv8eb,0,4 months ago,False,please contacts haldiram
GPxwFNp5ZUw,Ugz2pAVG1Ch4duqoP1l4AaABAg,Please,@KailashSharma-vv8eb,0,5 months ago,False,please
GPxwFNp5ZUw,UgxHwjF8kP-nu2rMa3Z4AaABAg,Haldiram ka Contact No. Bhejo,@KailashSharma-vv8eb,0,5 months ago,False,haldiram ka contact bhejo
